date,SNP,ford,google,vestas,aapl
2017-06-13,4707.8798828125,9.61517238616943,970.5,29.9802379608154,141.643692016601
2017-06-14,4703.52978515625,9.57251262664795,967.929992675781,29.6805324554443,140.261932373046
2017-06-15,4693.85986328125,9.5895767211914,960.179992675781,29.0617847442626,139.421295166015
2017-06-16,4695.22998046875,9.57251262664795,958.619995117187,29.0037765502929,137.469467163085
2017-06-19,4734.47998046875,9.5895767211914,975.219970703125,28.8780937194824,141.402145385742
2017-06-20,4702.81982421875,9.48719787597656,968.989990234375,28.3076858520507,140.117034912109
2017-06-21,4700.5,9.41894340515136,978.590026855468,28.7137393951416,140.947998046875
2017-06-22,4698.39990234375,9.49572849273681,976.619995117187,28.5010433197021,140.716110229492
2017-06-23,4705.72998046875,9.41894340515136,986.090026855468,28.5493850708007,141.344177246093
2017-06-26,4707.27001953125,9.53838729858398,972.090026855468,28.0756568908691,140.899688720703
2017-06-27,4669.27001953125,9.45307064056396,948.090026855468,28.3076858520507,138.880172729492
2017-06-28,4711.330078125,9.4616003036499,961.010009765625,28.8974285125732,140.909347534179
2017-06-29,4670.9599609375,9.52985572814941,937.820007324218,28.6170597076416,138.831878662109
2017-06-30,4678.35986328125,9.54691791534423,929.679992675781,29.7482070922851,139.160446166992
2017-07-03,4689.60986328125,9.86258888244628,919.460021972656,30.1445922851562,138.657958984375
2017-07-05,4697.33984375,9.64076900482177,932.260009765625,30.4346294403076,139.228057861328
2017-07-06,4655.02001953125,9.53838729858398,927.690002441406,30.3959579467773,137.913970947265
2017-07-07,4684.8798828125,9.60664081573486,940.809997558593,30.6279888153076,139.315017700195
2017-07-10,4689.25,9.67489433288574,951.0,30.5603141784667,140.165328979492
2017-07-11,4685.64013671875,9.7090196609497,953.530029296875,30.4249610900878,140.619491577148
2017-07-12,4720.27978515625,9.78580379486084,967.659973144531,30.5216407775878,140.822387695312
2017-07-13,4729.25,9.89671802520752,968.849975585937,30.5216407775878,142.783874511718
2017-07-14,4751.43017578125,9.96497058868408,976.909973144531,30.7633380889892,144.011016845703
2017-07-17,4751.330078125,10.0161590576171,975.960021972656,30.8696880340576,144.513473510742
2017-07-18,4754.27001953125,10.024691581726,986.950012207031,30.9276943206787,145.015960693359
2017-07-19,4780.25,10.0929441452026,992.77001953125,30.6279888153076,145.924209594726
2017-07-20,4779.83984375,10.1102247238159,992.190002441406,30.9373626708984,145.267150878906
2017-07-21,4778.06982421875,9.96332550048828,993.840026855468,31.02437210083,145.199523925781
2017-07-24,4773.10009765625,9.75593757629394,998.309997558593,30.7633380889892,146.958129882812
2017-07-25,4787.0400390625,9.73865509033203,969.030029296875,31.0823822021484,147.586212158203
2017-07-26,4788.41015625,9.55718898773193,965.309997558593,31.8364810943603,148.281906127929
2017-07-27,4784.259765625,9.66088390350341,952.510009765625,30.8310146331787,145.479766845703
2017-07-28,4778.02001953125,9.65224266052246,958.330017089843,31.2854080200195,144.455535888671
2017-07-31,4774.56005859375,9.69544887542724,945.5,31.41109085083,143.711486816406
2017-08-01,4786.27001953125,9.4621353149414,946.559997558593,31.21773147583,144.98696899414
2017-08-02,4789.5400390625,9.50534152984619,947.640014648437,31.02437210083,151.83772277832
2017-08-03,4779.990234375,9.44485187530517,940.299987792968,30.2606048583984,150.320693969726
2017-08-04,4789.10986328125,9.4621353149414,945.789978027343,30.5313091278076,151.113021850585
2017-08-07,4797.1298828125,9.4362096786499,945.75,30.7730083465576,153.451370239257
2017-08-08,4786.1201171875,9.41028785705566,944.190002441406,30.9857006072998,154.678512573242
